path;avg;block;radial;phash;marr;color
/home/breno/codes/cv/hash-similarity/data/original/df1de1cf-faa2-4b51-8dce-89f821d562cd.jpg;marr -> e472392d9f86d368dbe4325925b1fedb696524b2496d9d9cda92da2592c96dbd96dab7a42596c9649d2358936b2592cb65bdb62db64f0783c3e490ffa0da2f1f87c3e44edca46ea7;phash -> 1805234218050342;avg -> ffffff80;color -> 5af8810dd39e7e3f05e0532fd391a23e6c2ba7b5468e513e09317bb7570a233eb91c887acc6a67bc1651ae528eff7c3d14c55c2cb2f5633c065c125957ef5d3fded9de18da34413e3c2642efbbd2b93d2344e5077fc3a13daa29b8cf64e7513b0de67e9885b8bbbc7e9d528025775c3bcbd408fafe0f503f1f93c95f43eb2f3e29a0e1500a95cf3db7f16a5faba8c73dce5f6e2599bda33b2e6180480277e7bcdcb10534565181bbad96072cab13533f469d492303be363e313c8af974d9dc3db41540594d14d73d73a5c9ddf471c23be391a743367dfbbc540a233f19ca93bba68d77af1a9e523fb055f2bdc6a6d63dbc3337cee3a5763d0c4bea3cc97e613d779748aefcb4d73a5e6e663fdcb233bc9209e0cc3ba2d3ba76247f69d895583f1ef4c999bd58f13d75061a654993ae3d1796f71b9deea33dcf11d176de9b5e3bbcddcc5abf51a0bcb074841a90d5273b;block -> ffffffffffffffffffffffffafff;radial -> e8b3
/home/breno/codes/cv/hash-similarity/data/original/e1069084-9378-4b8b-b746-e325ff34a7b2.jpg;marr -> 13b6f48c993018d8da0fc941af099e981fa4fa7802fb40d899922725cd991211a03f6cd8f84cc6c0f07bd3c0d90393fb132ec6901f2481b2e6e36e8691b3176587c7f26f04dde1d1;phash -> baf849c535fd2c17;avg -> 6020090deaefbfe7;color -> 5ec786b045b6803f61f444a7a9e0d53e4bd167d4142b4c3ecaf5fad21153023ec2abe37e11c017bc9cb1611db3c650bdce8309da625539bc52b63a643df35b3fe9f2ba014997853ec6c746135c1df53d;block -> ;radial -> 79
/home/breno/codes/cv/hash-similarity/data/original/e7162329-1475-4e2d-b1ee-4fe29cc7b6b7.jpg;marr -> 0780c1e271381c4e2705b1bb1b8138de6f242ded86ed8640de669bf843f68b62dc93c9262786e4db41bc264db66db666e0f1397a4fb6643e7b178e06dbe1b66432391d8fc6c097a0;phash -> 56542d2d09a9810b;avg -> c3819a0c179b7fdf;color -> 3cca9d57efb6613fffbe57fdcba0953eaabf9e857065f93df394565902f21b3ed0a779c0e614343cc5282937;block -> 9ff107e003c03fc01981f9833984f183f78337833781ffe0effdffbfffc1ffff;radial -> 5a2098ff06
/home/breno/codes/cv/hash-similarity/data/original/e937a25c-c4a8-4a7f-9772-1a342a315709.jpg;marr -> d26d09249da36db6dbec6d3d049fb365b69bf8693c0c9e4b6db1f8da69016b6e47019378da6d381b46c7241ec9d8692481b6c81d8a07da6901a499bb64925b926d892492436d92c9;phash -> 58e71638ca158f69;avg -> ffffffff3c383808;color -> 79f0e3c5f101633f2554f112e1a1423e9a400642fe6c8e3d6aad774baf13dc3d5049773cd50ea2bb42f1b668825d05bdf0;block -> ffffffffffffffffffff7fffffffe00ff01fd01fc007c007c007c00380038002;radial -> 6d32745f93e7b7807e
/home/breno/codes/cv/hash-similarity/data/original/e449a4ee-fa81-4b62-bda3-59690177a969.jpg;marr -> da5b04e2763e01b00bda493b13421c9036c99349389b40b8fc9e27f078193270197e1ff8e049c0e5b1a16c9e270fedb48d8f033391d8da6d85e1f9b26d984bd26d84f2649b2126cd;phash -> ef999a4752dfc9e8;avg -> 195f7caf2baf60;color -> ee9fc233fade653f45bf4fe24e10643e6d77d75ee447213e5349b5ef1082c73dd8385de88c6bcdbb3e90d8df6f45013d146b418c4c059b3bf4b72f317b7d6b3f5c40d176c2167c3ed97b332013da213e48ed25c88e22113e205a285fa3f220bc;block -> 80039803f803f85ff93db03fff7f7fd8ff087f7e3fec3f981710072001;radial -> 8660feb2e0df85
/home/breno/codes/cv/hash-similarity/data/original/e78230ac-9392-487d-a61e-05315f47142b.jpg;marr -> f07c3c1f4e46d9b734f86c0262764cd9b7a4d8261b65b9341db724da78193d9fa763b3a4da693b2d2930dc9f26d0690b6c9d26dae0c9da7a3b129f8648b7b1f069080c924a48b252;phash -> 3c47d1a36e3c93c0;avg -> fffb99e3fffbf8c3;color -> 665a6d5e8209713fb57726d32e91bc3eb69de5b9f390523e16beacd4f5ae303e81602840f03a803c1efbe3a5ad9a883d801b76112721713cd08bd82e8233753f21b1b63f0108523edc55ec6c37af523e2c63c2a5ea46303e66f2edc2cd477dbc7acb53e8ed6f60bd92f182b98c0a74bccc696cd91a604e3f74686d0bec4ce53d63cde82310f2623dc14acec2ac1d633d2cc51c45cd23d43a317a7107fda636bcc2c2d5578c1ac53af864b1d32d174f3f8f72d7288c12e83def47ea770434683d5221a4f7dca4653d51f4c95d4fc0d43a34546397bfcd4bbc8b63018774fad63af21c2bc2cdf9543f95adbdf95613a93da0c3468346831f3d193aaab30ce7db3c64c783588230e8b9da3ed216e08d873b3fd7dc899b43d2b9a482a660a738563f70f3aa179cd8ad3d06f8f16a6831423d8935027cd3a6333de8e9cab7fe16753a8488ad180d06e2bb5c4a276d662d79ba;block -> ffffffffffffefffc3e683f101f807300ffcffffdfffdffdc0f3;radial -> 4bb9fe50492a16
/home/breno/codes/cv/hash-similarity/data/original/e80ba55c-dafc-46fd-b784-597190c8de3e.jpg;marr -> fc7e3f1d8fc1ef81c0f87c391d0e0723d1c8d04daf1e0e474391d91b7d3c81f1f99bb3d8f8692ccd9ec690b6c9260fc1e270783c364f1b89c1e1f0787c3e0f0381c3e3f1f8fc7607;phash -> f9c93cfe663e3bf7;avg -> 347c3c3c3c1808;color -> 193d3e2d90a8593f4e6b42f22efb023ead4d92ffe84c373d56dacef31b14423d451deef04c2d6ebad6d2015d6f033ebcfe3a11bba6ea8fba322647b8c65f4c3f5fded38f1835213e16201ab8b8bc4c3d6bb6ddfd6c4e8c3d69b16b36f91308bb5351bf9e5ec1a4bca4da4903bf21eeba1636ac72bacc523f8fb1275cb315713e97b9d5474497b23dc9dc6e14f3bbb23d9f4506c89ae9733b16f9ddeb45aff23cf569763178ff61bb08c0cf39849e593f3b0872c56d608f3e611609ebd540e73defc41922216fd93df5868b93e7bbca3b8185b9a4ec0d293d43522b4820d1a6bb7b1e13b970065a3f9ca4d24a3e231d3ee985b8e4cc6eec3c25b4b0927144613dbf5e8cdea49094baddc1e84b8fc358bc8c820bbf9c67883a51c70697afba513f3fdccddabb51f33d7d87eab4fb30213d2a7b084c3313033dd2b2ffe061180ebaa3bdccb5016c04bc2eb3b0df493c243a;block -> f00ff00ff01ff81ff81ff81ff01ff01f701e700ee00fe00f80038001;radial -> 9ef1ff
/home/breno/codes/cv/hash-similarity/data/original/e643bb05-0681-4679-8891-2ca79af89b29.jpg;marr -> 1b89c9df8d032761a4e47c365a46070f9320fc7e3a5b2337c092369216765f0d816de81be4f072c36e112f809b1311fa41345b2c9adb1a0fe6dc64db625adb1fce259a51387c7e1b;phash -> 0bf0f4d31f0df4fa;avg -> 0804;color -> e43917bbff1e803f435bb7aa76076d3ead0aed2cd5c7393ed48b9bd15b2d293ebd3b27d1a790673c8e1913d8256364bd3b6864f6cb835f3cfce61fdd6a964d3f130e80cce442273ec86573cb3f0a733dc99f6e0237fc8a3d70276f4ec98d1a3b16bdac;block -> ;radial -> 2f1dff069144327a61
/home/breno/codes/cv/hash-similarity/data/original/e4cc3bec-1bcd-49a4-8a67-3837c6ea1253.jpg;marr -> f071349b6da124965b0dedb49b4d2124b65b64ed249b692124b65b25cda4db492124b65b0fcda6d26d212c96db07c9f6da492124b6db16cda49269392496db6c7c349a40f92cb65b;phash -> 2bd0d42bc9dc37e9;avg -> ;color -> b284257b9702613f4e16e8b3b85a5f3ef7f675c3a315e23d30efbfbfd089dd3d1453d0facb5fc03b02f5370e4c1af73cd78c34668257c9bb12e0f4;block -> ;radial -> be
/home/breno/codes/cv/hash-similarity/data/original/e69cf81e-7fab-4742-9bfa-a7ad8aaf87e3.jpg;marr -> 2592c97f46c96e4f9b2d92fe9492c8dfb2cc2596e40d91fb324c2725ed896d913e659c3925c9d903933f20cfcb25927903913b1b89e007927f1f81c0f3e9f80f93df1e0e0693695c;phash -> 4643e0f81f0780e3;avg -> 0750150701;color -> ;block -> ff0fff07ff17ef0bf9097e2a9e2a2f;radial -> 3e6952ff64
/home/breno/codes/cv/hash-similarity/data/original/e1d1f0ec-62fb-4d80-8789-986654c84c38.jpg;marr -> 03c9c0e07e036f93f4fc7e3f1381c7d391a60381c0e0727c9da90ffc06f4c0b27fe3f3f413b6f6047e0125eda46c96c7e275913f6da40fb1c0f87e401c1e261b09c6e0713b238124;phash -> c6e3085209421948;avg -> 1707157d158666f2;color -> 3444b4cbbae2753f128cc04905e7ad3ee4f4e5fa9c7d2f3e9d0d4c31d7a23e3e60ababd7c0c02ebc35645af07e839b3d61198feb7d0585bcc438ca754cd7583fe9d82a7894308d3e3cb7c27f3e13d53d492dd27d0eeba93da636195b3716733be55cde7fbb7cf23c26d1e6906dc572bbda2f5e688ec6533f7aa6c2c28b145f3e3be41bd7fa357c3d2c97ba5baf9cb53d2c735a894ff430bb77c5cde603abec3c292e3dec8a8a60bb1e5b3d65f886573f33f737ec5495703e;block -> ff0bff033f;radial -> 65dcffd61f50
/home/breno/codes/cv/hash-similarity/data/original/e36e3614-4f23-420d-a320-cf0f9c5ec1a8.jpg;marr -> 7264b6d262692c0d2d9217da72492792694dfa64899260dc9d2d646cea349262589d6d24e4b68dfb664ec3b12623fa191a4b6b2a49b4e5e668d26b27a249a165f8305279b127205b;phash -> 7778d9c5cfdee489;avg -> 25;color -> 84eaefd34a02673f5765273756e4233e50aa9542fb91123e700afbec0499063e5ad78c8d7129163c5f0eb2e389320ebd608db335963221bcdddee806b67f713f862751609b968e3efef8db703e4c283ea77ada536108213e947acaaa34a1293c42518a7cecf1533ddf98cf5e176b553c3a63cabb0d46503f82cd1f602b9d033e9020dde405ae963d295acaf0a4c4953d15f69daffc323e3ba0a21f13ecab89bcb8dfd4f273acf5ba902eeb8d60fb503f5e2f2161cdb60e3e286cb1fedea89f3d3bbd83fc3ad69c3d327f92b9042e4b3b2e043f5451c196bcec8ad61eb5110a3bf17c9077d0e9553fa3255641078cd63d5bbf58cbe317773d85f4dca29459733dfc84f80c7b54f63a40c07db82d2653bc946bbcf4e3e4e8bae4b89e5035af553fa075c933adeaba3da804eebe58e85b3dc292a1284af5543d7ea1b5897e8bb33a49d207cc472b2b3c72d85c6a55eeb8ba;block -> ;radial -> bbff57
/home/breno/codes/cv/hash-similarity/data/original/e3e5cb88-7830-449d-8faa-48a41b459bd3.jpg;marr -> 6cfc2dad9ec725b3e464ec932c96cb25b36724f83c84b2782c0ec7248da48da2cf64b72424f909ad964b6d91c024cda481b36b61b6ec24c9a4c4726b6d91d924ed836b613b6d92c9;phash -> 8d73d48d612dcbc5;avg -> fe7c7fdff6f08014;color -> 304c4639c3156e3f9cd2ead988c48b3ea8e1e98bc9ca243e472ff210c0cc013e94e32f45855c253c7b16ece3d6944dbd48a2ae7c5b0ee5bbfb261b743814813f2836ff339e92d03e2e3b32c99806673e9c5f9b7dbf83393ef8581a65147d703cec5e1e6c25c9863dec0c14fdb5049b3caa449993a336533f1f4052d7bf42473e09b2426d6696a83d46a3bc2ce0e5af3d524f4fa71a7660bb30616fa73ba5d8bc6228eec3c48b66bb094a1f904eae533f6d1d1eece0f94f3e6594db951d45af3d409e2be3a2cbae3dfd83c9d56c2866bbe5e99c05330eddbced551ca98d0564bbb86abcf5952f553f5cb25fde832fe63db217939866c1543d4d502057897d3e3d07f0974acf06973a777ac31defd9373c637539cdd8a07a3a1ed277f834d0553fd5592d084703dd3dd5a933b49e5a513dce601a106435443d0eae879399b8a03a80f98cc3452d3bbc445b5b206e4d47ba;block -> fefffc7ff81ffefffffffffffffffffffeff3cff;radial -> 7c0a
/home/breno/codes/cv/hash-similarity/data/original/e3eaeaab-8a5d-4c26-b7e6-e364fdd13cb4.jpg;marr -> f01244edb24c909324f2326724924f6a4924f0325b24924f26481bf0365b5c86c9266c5b93925b60b2f8bf6cdb1b134925f924d368db1b8b4b64b92768dcdb1383c9e5f9236d3436;phash -> 2a898d2517125448;avg -> ff7f3f1f0e;color -> cc5f662f6092803f804075c19a725b3e443f82554366193eba91f40ff3224b3e2cfd1721e11468bc8e8e6bd4762d803d4992f83087e78ebcf07a02b49cf0543f5b49c071bb55563e94ab964347fa993d87531e3eb1cca73d82c78755967f553b5e904b840314dcbc1b36e9c906c94d3b380cc02d718c583f100a4a951a42693ee08a8bbcdce0f93d952fd5688f6cf03d56;block -> ffffffffff7fff3fff1fff0fff03ff0180;radial -> beff
/home/breno/codes/cv/hash-similarity/data/original/e7fd7b81-c95d-417e-a6a6-76c3dc0ecaaa.jpg;marr -> f270381c4c3c1c92490181c0e070381c1e4924f2381b6e47236c4924fb3f1b2248bf6c4924c91360727da36c4924cbc9e38278ff6c496470381c0e070390491b4d86c341d86c365b;phash -> 3c15cb0463250c09;avg -> c3fbdbc3c3c3cf0e;color -> f660ebc1313f623fb8bb7d938198403eadfe427f93580d3ed8fbc5136602bf3d68d2ba559553ac3bb6fbf358bbede5bc2e5bda8b691caebb885fcaa369e25b3ff10f9c7b5a53853eac4e13daca09ee3d12122a34ae65c53d66d7ab3c41379e3bf37ee3ba2ea9f3bc2e7ba35d185aae3bf127997983a84e3fdae42fcedbf4133e7e409597c254553d0699cdee0bd1103d1e262e7f28aa51baf05c7e72306f1d3c813f263ad75a42bab744f6f19205523f19530653c4cb2b3eba1951344205703d76ab4f5e2db2233de2bdfbbe2e817ebab9fc73fb37d6413c0adcfdc9ba4f543a45b062202331573f4f35e614b063e13d9459c8d24ea6343db0b81d91063b323de0826fce0a492dba3dec6a9d11e720bcb440ce0ca11676ba2ee7c182cfca533f8b5a8e1117b2d23d1e6b3daf9e8e513d494c7310b86b413dfc543a0e809e92bad55311e955ed0b3c06b747178c7493ba;block -> ffff07e0e7e787e787e787e107e067e0e7e007e007e007e007e0fff9ff3fff3f;radial -> 954edd3c
/home/breno/codes/cv/hash-similarity/data/original/eb961462-58c0-41a0-81c4-ce2d3cdcecd6.jpg;marr -> 058ded8c924cd8b7e46da6e5a4ba4b64b3b6f07626cc9d836fb1c0f278393e4f637f90d82783c4e0f04b67e1d00f86e6c4b24b63e1f82cb25b2de6d8ebe1a427fd0b69f64f6393cc;phash -> 7039f4e0ab0f4783;avg -> fdf87fbf88;color -> 2ce32d4bfdbd643f0b27a07cdb93823e3494e8700596013e90c274a97046073ea5897dc7;block -> fffff1ffe0ffe0ffffffff7fff7fe03fc03ff001;radial -> afde
/home/breno/codes/cv/hash-similarity/data/original/ee129fd2-855a-4817-acd6-b61a91971863.jpg;marr -> 9989c4e492db6f48d9648dc1e393cfd3684964b247e362dc98f64b24b276dc0e8721b64b259272c1b1f8bdb649e4b63c1f0e47e1b249e070381c0e07219249f0783c1c0e0721b2db;phash -> 71bd8e7173db8c6e;avg -> c0c0c0e8e8c0;color -> ;block -> f0ff;radial -> 65ffec
/home/breno/codes/cv/hash-similarity/data/original/eec81b51-06aa-4a33-a5ea-bb7776ed2907.jpg;marr -> c176a07b325c9f63b6e007f69f0e05e067a46d02d2dc4f8701b7c9e4f17e1a4f012fb3b425c9e4da40583c1f369327e6c0707b2db127630ee0ed9f043c3fa44986db03625be21736;phash -> 338ecc3333cce633;avg -> ;color -> 07c002230ef67a3fe90959ba3029843e8a032be3e01f023e1e43ecdcfe1fdf3dfaf4ca6513edcc3b88ed1787455923bd7e35deb0964bdd3b37aecc061bc14e3f027ad9571152393e9a79c65464b07d3d06074a349a7a4c3da3fdd4a8ef49c13a8ddbeac4d7e164bc7e157c3e8efaa73ad253850ccbd38d3f26487e7abe23b33ee4bcb5d6175b503e66c4a7f068ce713e1cfbe5721d25b4bc58527480e5a0d03ddd201d7717d3e23cb715aef38bf4943f1a7a753d9490b33ee97de0666273623ed2dee7adc8a4833e8b5c04223bf2f0bc8b40ec1dee3ae23dcac463ec92c8053d4e21ca04ff1b553ffc6f9153defc483db0f0eb8461ba823c8fa2a68c9c68de3c0ec5f8;block -> ;radial -> 5813631f45ff
/home/breno/codes/cv/hash-similarity/data/original/ef7f5528-64b9-47a6-a3cf-f8a808548386.jpg;marr -> 8ded3e0dc0d8ee61d8079c89fb86c5e2ccc903f93d1c94bf81b67b2f998fd96ec8e588db6c5381fb89b6e1b3d9dc87dfc3b1d81dbad60d9f2e1190c76073b4ec33c72c41ff03b7c1;phash -> d071167120ff85cf;avg -> b4bf9f88caa55b6c;color -> a1aef55c112d833ffc488d603aa46d3ec62b50c49049393ee2c3f3b49f69d93d07d7bb2bf973f2bb4047cd3e83c1ef3c278c7eac4d18e0bb1c172fa0f1e56d3f45a2aaed9997333e6fae744ba677e63d829b9c5f91abe43d4deef74a3473d23b661ae161c024f93c9fad1a974fd9d4bb04b246e8ac594f3fa7fd248036059b3d29f1adde145a5b3db6fc9d018166523d3270d85d4446b93a8d9d0c8c6e12263c9990b99f9fb7943a9774dc41cebc503f0915d089edfb633dcd289d6aee7e643d25f7cb9ee74b5c3d9e58093b2bdecd3ae3fc44732074fb3b0b6ad817fedc9e3a2b8b6eac7517543f84229a59b9ef963d5a54b72c687ee43c24dce611c2cce13c8da027057d4ac63902683dd9eccda63b04e9908d0c17d2b9505722aeb431573f8178548d9f81a73d;block -> ddbbb7df6a4ffbaab6f5fd69bce5ced6d06ed027e007e107;radial -> 6ee0ff5f47ac520c74b06888ad19992dc33a60c6465a4043589a5b5c4aa259b0d8
/home/breno/codes/cv/hash-similarity/data/original/f6645699-2a45-4692-8321-d925c9063bc4.jpg;marr -> 9232792d9da124b6789212792c99b361b6dbdb126c84bd2125b2db9b12648da9a0d992db9b12648cb2e7e390dbdb1264897c392cb64dd80f270dbf23249a3fdb09a5ed29332d2d69;phash -> 80af3e81c63ae7be;avg -> 7ffffffefcfe18;color -> b86f0b88397f653f4334f5abb5b03c3efbefcea2ba62043e34f976aae1a8093e574095dde058193ca8ad59c2f8472ebd6e0991;block -> 7f20fffffffffffffffffffffefff8eff007fefff8ffe007c0038001;radial -> b7a5
/home/breno/codes/cv/hash-similarity/data/original/f197a54d-4a70-42dc-aea9-337e0b5b6905.jpg;marr -> 6c8ec6e2713b13b1c82370193391f8984ec61b89d8de0f86486e271b8dc6e2713f23b133f87c3e1b49b4d40ec99a0de4df0d;phash -> cee40618603c78f0;avg -> 0303070d2d3b3f3f;color -> 547a1e4dfc44613fb2aa6851a958873e;block -> 0f;radial -> b3
/home/breno/codes/cv/hash-similarity/data/original/f9af08ae-e357-46f9-afa6-4cbafddd9b76.jpg;marr -> da6d349b4f07a2d249da6d369a6f012e484bda7b0773413b7e485bda691b736e4b6a48dbdb493a5c;phash -> 29d8d2cdb6be6c66;avg -> ;color -> 50d9b351f8067a3f9889d5162f26dc3e4ae4feb85db36b3e0ba857b3;block -> ;radial -> 8799
/home/breno/codes/cv/hash-similarity/data/original/f7b35b59-40d9-4bd2-bddb-9c18b88e2157.jpg;marr -> 726c3933767b6c93b6ecf9bb1f484ac89fa0da7038;phash -> e1f1b22da6831adb;avg -> 5cec5ce6a3f060;color -> 77b9cd36c8f66e3f73d1ed53a8ae823ee704bcd4fff1fc3da725c55be3d6203eb85d3641f6c0313c303622d46e5d69bd82d32a9fd6a63bbc7af996fdf171643f71c9b3f2de6d5c3e2b123b67d5cde73d46d4e11e58ae013edc2096fa6577dfbb;block -> f83bf0f9f0fdf0fff0fff00f78ff39f80fb003fc;radial -> a4fe
/home/breno/codes/cv/hash-similarity/data/original/f36bfc28-1973-417a-a35e-3723c2937a0f.jpg;marr -> 6dfc349c7c383d25d86df038e079312f6cd86db6d9724fc7e3a1d86db6f46070381da0c76db61b768f07e3f1f85a6908fc0e27203fc66d81c36379b1352c4b6d89c1e3bdb1e56c5f;phash -> 2987803572feedcf;avg -> 6cfea4223bf91838;color -> fa1a2d20554c753f07c72f112560963ed8e93ebbd39b533ec8ebb362930bfb3d1872c279d67bd53b699dce88e7d1493d97e7b27cca7533bc928b857f6b2d563f796e68fe79180e3e4669364de704ad3df2d77479f0127f3db6514564d90321bb78d4d182971f3f3cd6af94e5064b173b34d119af774a523f88d943705d13233e5a37a5e4e64fb33d8b8541bc83aa883d239d1d60144d33bbf897b6e6dc186c3c276fdf3897d22bbb82ea87309924583fd1637eb860d3443eb4eb98a2b8c2a93d25fc15bcb0d9823dfab6eb0f0c5128bba8d2101abd9da1bc612a2c1fdc30123b30afc604ea18523f5b0fabd8652cd23d53e671568110803d7ee7ee4fe0026e3d880d49552043b4ba7f4db69c0f065dbcf15e72b4b38df4ba92b983a23af6583f699fbdf8cb8cb43d6a7ce7942a266b3d60443cb1f19e773d6502cb2420d5ebba40f60a0192a35a3c8dff06e8da79f6ba;block -> ff7bf81ffc7ffcff147f041c440cc40ce40eec7eedfec07e8006e0066006c00e;radial -> 9ba1ed
/home/breno/codes/cv/hash-similarity/data/original/f2c4c6bf-2fd6-43a1-aab6-b2f90911968d.jpg;marr -> 64b6592d964b65b2d9fcfe3f1f8fc7e7b9d86de9a481f3e1246ecb6deda49d8d912492db6c8dc7e274932492d86df8386134f926c8d86d81db6dbdb3264dd664f41b6dbda36733f4;phash -> c1336c75990e91e1;avg -> 03fa3c18c4;color -> 3625c23203486b3f08f513320d08843e16d87272151a083e6298f5b1c372fd3dccce9bf1a0190bbc94dd7d061acd40bd13bd145c9aa005bc2de5b34044d96d3f222ab0c353ca8a3e026d7dc566410e3ea532d543e6d21a3e06709f1ab7333b3c7a112eaa9c5765bd9aad6e76890334bcd4bc27fc3abe5f3f594db6907247693e168e8e8e14fff03d07b8e663fc97d43df4f58a82cbd2b13bce0334e1fdc9ea3c35fdfb17d65ec6bbf42fd8ba9f7a603f29e6b6ca53506b3e96b005917f68f53d078a51e45207dc3ded11581f9fdcc43b6c1d27b4fb17fb3c12304e5eddbfd2bb58f386856270553fadf31f756d2aca3db56f1e082d35433d6b8ade85d676403deec2c69985cb80ba959def5049af2d3c867d20052c42903a9e27c2a4a0e6553f;block -> f8ff081ef89ff89ff8fff8ff98079807b887f8fff8ff;radial -> 7c
/home/breno/codes/cv/hash-similarity/data/original/f0c68ebf-dd99-4ab4-bc99-cfa211cce0f1.jpg;marr -> 264e760c9da16f6cd093099b67f9b36e4da49381da9c8da6d92d2524fd1b649e0723674d1bfe1645b65819b72ddb72125f4996d8b64be5cdf6c375b6d1b65bfa7264c1e25c91b65f;phash -> 1a4e469b36f0b336;avg -> 0f26;color -> 9a51d6ea5b89633fab727d9f568d823ebd6d51ab2c86f83d13a5bd57109ae13df165f5812f5dd1bbfe62a89cf3af27bdd9788ef1ac43dbbb3a559e0299385c3fc078c30c47ef8b3e1a12f4475f8db13d844675c9beaac13d143593f9547e6fbb252d30d9e91f073d993cd6aed1588abbe490f8e7eb8a593f0698be903d03283edc932b482923c23d397cf57a443ca53d6106cd974baf673b36fb99b1aabebcbc2a2f92a17cad553b219cf30e045d603f8c76b2932387653ecd45bf5a8558f03da445e85e5580ce3d38acfbf36a37b53b6c91860e55ef083d98ee51c55d59b53bc281c991b745533fcf01428e047e363e50fc1a53761e6a3ddf9742fe1da4233d1c325dd01732773af69afd912d4747bc5214ad4c24a96e3a7a30d89959e7563fc3d692469e98273e91f2ee4686536a3d4eed2acf6f3a273db299ae1352bf79ba;block -> cf011f07160e9c0e;radial -> 86d49667e2
/home/breno/codes/cv/hash-similarity/data/original/f934d504-f445-4e05-bb71-4d26922b8f39.jpg;marr -> da49a4d261396cb6499349a4d2604924b6cb9349a4d2725924965b9b49a4c272d96d92d99b49a4c276d96c364b9b4984e4b4b16c96cb9b4984e5fdb16cb6c993498121f9b16cb65b;phash -> aa0b144612188c24;avg -> 1f7fff3f8f05;color -> 5c73cea0b8fe5a3f06615df079e0b23d3683b285acd7213df8a66456ec1d173d4498d5a4a0e51bbaae022d33220ff3bb829b209a0f74443ab03f69087203633f548cd0a3a8ff893ebcd0eecbdfab133e8209dcaf0f7a0b3e6e5fdd7d35f617bc0e776409ca164abd843042312290293caaab7631399f4c3fd0b8cfad1d444e3e5b7b42164628b73dee431b282c7db03d46ff288ccc1e74bb722973fefdf1d0bc90ce291b07eb2a3be2d4aff19f884e3fad090bd5b215573e7683f4078fe9c13d1ec692f92405ba3d5ed582d8c79a86bb56eac4479043cfbc5aba215e4f8774bb0fab76122f3e573ff8f6b30beb20033e26a3e37ad7ea2f3ddf1a76e512525b3de29d55abe205b0bae697a48bd789313c1dd4aada88429f3a647cf99eeaee533f76bf08b9e053f23db880adcc2dad103d117b827fc057453d13de616be4cb80ba7a3d177caab222bc1a323db7ae81673a;block -> ff03ff0fff1fff3fffffff3fff0fff07ff017f;radial -> 7effa9
/home/breno/codes/cv/hash-similarity/data/original/f2ddd646-1bfb-40a8-b3a4-cdb3f48148e8.jpg;marr -> 9b6d3e1c8da04c9ad9db49c0e0f07c9bf1dbd217e6ec9c26dadadb24fd3c1f8db49892d9b4e938cccf07;phash -> 9d89627526d31126;avg -> 0871527170fadd;color -> ;block -> ;radial -> c6cf
/home/breno/codes/cv/hash-similarity/data/original/f0e6aa44-d003-4cb4-a9b5-773b13d3a3dc.jpg;marr -> d209c1fb6db6d26d250789c4da493692481f0583c4e26d26d24e3625b73e0b61f81c0e37258fc7e3f1f8fc79f86db67b3e0da4936d366497fb1d8f8693492664b646fe0e86c26db4;phash -> 669c1963d1134404;avg -> 07030b07070f0f1f;color -> a38667b2331f723fc248f85c122a823e6a5a8ad7a725223ebba3bb29b3730c3e0a4d5e10081a2d3c67b999f099c911bd1892f54a22082cbccd70ae6d3f555e3f3a3f81065e8c823ef0031019e365cd3db1be88d99865c53dd287b0d0aea4a0bbc6f30d8294ff0bbd3c7437039c76703b885e3e17d864543f32daf50fb417393e1bf5af7ed643c73d9cdc45da1b22de3d59cdf567a74392bbf802fa49;block -> 1f;radial -> 76
/home/breno/codes/cv/hash-similarity/data/original/f29f3485-f78a-4bc0-aa58-602fac2fbc0a.jpg;marr -> 36c99b67ea416fb0d9b2725b1c9da74db3c0a6db76cccd3324b7c892521b335f276346d89248993246cf2067d92d89093b46b723b3996cc909324d809d92d96dc98933f068dc3ec9;phash -> a89b171f92c6c655;avg -> 3fffe4744a60c040;color -> d91b03353764653f2bb9efab876d563e5abcada9d191d43dd2ef2b1ed01cec3de2e8a8ec546bdd3b5989714ed906133ddb536e915ad3b4bb292deaf84e01603ff59ca0d0e852713edae994fa0ffbe53dedbf5e385442f73d8f9bf497126df63bb617b6fa6ff8323d0d7019c6216bd8bbfd4f43abcf57583f54253e05f28f723e72f75c4f6953e23d5bb9178c2839d13de6a02f9cb80bbbbbc76f362b558812bd;block -> ffeffe87ffffffffe0ff381cb01b603f40ff80fe;radial -> a6
